Gene,m1,m2,m3,m4,m5,m6,m7,m8,m9
Itga5,6.444196037,8.240088559,3.241872975,5.742301247,4.275609444,4.371025726,6.494796828,10.16751037,13.19671151
Itga6,132.5663185,152.4416384,132.916792,136.8581797,144.5155992,128.2167546,144.7411865,165.0265144,161.405933
Itga7,339.7011911,307.9733099,396.5891272,295.7285142,432.6916758,367.166161,347.0077163,321.4497508,306.5697596
Itga8,338.7805916,236.9025461,339.316038,176.0972383,306.9887581,298.686758,305.2554509,280.7797093,223.3289639
Itga9,26.69738358,43.26046494,33.49935407,38.28200832,51.30731333,46.62427442,32.47398414,42.23427382,37.55987121
Itgad,0,0,1.080624325,0,1.710243778,7.285042877,1.855656237,6.256929455,3.045394963
Itgae,1.841198868,1.03001107,3.241872975,0.957050208,2.565365667,0,4.639140592,1.564232364,3.045394963
Itgal,0.920599434,1.03001107,0,3.828200832,0.855121889,0,0,1.564232364,0
Itgam,107.7101338,109.1811734,118.8686757,176.0972383,95.77365156,147.1578661,108.5558898,119.6637758,110.6493503
Itgav,318.5274041,305.9132878,314.4616785,334.0105226,436.9672852,575.5183873,477.8314809,491.9510784,592.8368861
Itgax,0,2.06002214,1.080624325,0.957050208,1.710243778,2.914017151,4.639140592,1.564232364,4.060526617
Itgb1,292.75062,290.4631217,324.1872975,245.9619034,295.0170517,275.3746208,333.0902945,379.3263482,432.4460847
Itgb1bp1,144.5341111,133.9014391,104.8205595,111.9748743,78.67121378,97.61957456,105.7724055,86.03278001,95.42237551
Itgb1bp2,5.523596603,3.09003321,8.644994599,5.742301247,12.82682833,4.371025726,9.278281183,6.256929455,7.10592158
Itgb2,32.22098018,25.75027675,33.49935407,41.15315894,27.36390044,27.68316293,27.83484355,13.29597509,19.28750143
Itgb2l,0,0,0,0,0,0,0,1.564232364,1.015131654
Itgb3,8.285394904,13.39014391,6.483745949,11.48460249,9.406340778,16.02709433,10.2061093,10.16751037,14.21184316
Itgb3bp,36.82397735,23.69025461,15.12874055,9.570502079,18.81268156,21.85512863,23.19570296,28.93829873,15.22697481
Itgb4,35.90337792,41.2004428,61.59558652,40.19610873,35.91511933,42.25324869,43.60792156,51.61966801,61.92303091
Itgb5,231.0704579,233.8125129,209.641119,291.9003134,217.2009598,221.4653035,217.1117797,204.1323235,211.1473841
Itgb6,0,7.21007749,0,0,0,0,0,6.256929455,3.045394963
Itgb7,5.523596603,3.09003321,4.322497299,4.78525104,0.855121889,2.914017151,5.56696871,5.474813274,2.030263309
Itgb8,402.3019526,354.3238081,352.2835299,242.1337026,357.4409496,352.5960753,328.4511539,370.7230702,392.8559502
Itgbl1,13.80899151,5.15005535,4.322497299,11.48460249,7.696097,5.828034302,18.55656237,8.603278001,9.136184889
Itih1,0,0,0,0,0,0,0,0,1.015131654
Itih2,10.12659377,11.33012177,14.04811622,19.14100416,15.392194,11.6560686,12.06176554,23.46348546,10.15131654
Itih3,162.9460998,125.6613505,136.1586649,89.00566934,218.0560817,110.7326517,113.1950304,111.0604978,99.48290212
Itih4,1.841198868,0,0,2.871150624,0.855121889,1.457008575,0.927828118,2.346348546,0
Itih5,313.0038075,261.6228118,339.316038,253.6183051,389.9355813,332.1979552,284.8432323,336.3099582,284.2368632
Itk,3.682397735,2.06002214,1.080624325,1.914100416,2.565365667,8.742051453,4.639140592,0.782116182,2.030263309
Itln1,0,0,0,0,0,0,0,0,0
Itm2a,109.5513326,128.7513837,156.6905271,148.3427822,195.8229126,132.5877804,145.6690146,185.3615351,168.5118546
Itm2b,4099.429279,4688.61039,4439.204726,4910.624617,4225.157253,3999.48854,3573.993912,3338.853981,3468.704863
Itm2c,4224.630802,4869.892339,4414.350367,5450.400934,3609.469493,3534.702804,3386.572632,3029.918089,3003.774565
Itpa,74.56855414,55.62059778,69.15995679,84.2204183,59.85853222,50.99530014,60.30882769,50.83755183,63.95329422
Itpk1,338.7805916,367.713952,306.8973083,505.3225098,365.9921684,419.6184697,397.1104346,380.1084644,425.3401632
Itpka,1939.703007,2001.311509,2363.325398,1969.609328,1275.841858,1512.374901,1422.360505,1245.128962,884.1796709
Itpkb,115.9955287,145.2315609,128.5942947,160.7844349,161.618037,212.723252,183.7099674,225.2494604,202.0111992
Itpkc,19.33258811,44.29047601,33.49935407,46.89546019,23.088291,21.85512863,47.31923404,41.45215764,36.54473956
Itpr1,3879.406014,4248.795663,4636.958978,3517.159514,3756.550458,5370.533609,4273.576313,4346.219623,3969.164768
Itpr2,231.9910573,326.5135092,285.2848218,239.262552,291.5965641,317.6278695,331.2346382,290.9472197,277.1309416
Itpr3,24.85618471,24.72026568,18.37061352,22.96920499,23.94341289,16.02709433,26.90701543,31.28464728,26.39342301
Itprip,11.96779264,4.12004428,5.403121624,4.78525104,3.420487556,4.371025726,3.711312473,5.474813274,7.10592158
Itpripl1,7.36479547,30.9003321,18.37061352,13.39870291,9.406340778,11.6560686,12.98959366,29.72041491,30.45394963
Itpripl2,52.47416773,58.71063099,55.11184057,55.50891206,56.43804467,56.82333444,64.94796828,69.60834019,60.90789926
Itsn1,1037.515562,959.9703172,944.4656599,1158.987802,1365.629657,1620.193536,1447.411865,1224.011825,1197.855352
Itsn2,609.4368252,577.8362102,621.3589868,316.7836188,545.5677651,617.771636,644.8405422,611.6148543,575.579648
Ivd,320.368603,392.4342176,452.7815921,394.3046857,383.9497281,402.1343668,359.0694818,394.1865557,310.6302862
Ivl,0,0,0,0,0,0,0,0,0
Ivns1abp,873.6488627,775.5983357,869.9025815,537.8622168,714.8818991,617.771636,748.7572915,795.412157,835.4533515
Iws1,454.7761203,387.2841623,441.9753489,240.2196022,350.5999744,333.6549638,442.5740124,413.7394602,467.9756926
Iyd,24.85618471,31.93034317,10.80624325,48.8095606,15.392194,50.99530014,58.45317146,38.32369291,52.78684602
Izumo1,0,0,0,0,0,0,0,0,0
Izumo2,0,0,0,0,0,0,0,0,0
Izumo3,0,0,0,0,0,0,0,0,0
Izumo4,104.027736,83.43089666,122.1105487,89.00566934,70.11999489,52.45230872,71.44276511,97.76452274,62.93816257
Jag1,70.8861564,51.5005535,72.40182976,58.38006268,79.52633567,90.33453168,93.71063995,121.2280082,83.24079565
Jag2,145.4547105,122.5713173,149.1261568,129.2017781,110.3107237,77.2214545,93.71063995,126.7028215,101.5131654
Jagn1,88.37754565,89.61096308,105.9011838,141.6434308,110.3107237,109.2756432,119.6898273,101.6751037,109.6342187
Jak1,861.68107,914.6498301,861.2575869,824.020229,903.0087147,1197.661049,1052.157086,876.7522399,1018.177049
Jak2,359.0337792,370.8039852,420.3628624,186.6247905,317.2502208,326.3699209,321.9563571,337.8741906,367.4776589
Jak3,30.37978132,21.63023247,17.2899892,31.58265686,22.23316911,10.19906003,24.12353108,21.11713691,13.19671151
Jakmip1,205.2936737,287.3730885,283.1235731,293.8144138,214.6355941,361.3381267,321.9563571,292.511452,295.4033114
Jakmip2,336.0187933,349.1737527,367.4122704,302.4278657,517.3487428,632.3417218,561.3360116,484.1299166,502.4901689
Jakmip3,246.7206483,235.872535,260.4304623,207.6798951,275.3492482,295.7727408,279.2762636,276.0870122,255.8131769
Jam2,289.0682222,264.712845,244.2210974,231.6061503,332.6424148,230.2073549,231.9570296,233.8527384,261.9039668
Jam3,302.8772137,263.6828339,277.7204515,206.7228449,179.5755967,166.0989776,187.4212799,218.2104148,204.0414625
Jarid2,199.7700771,159.6517158,178.3030136,209.5939955,171.8794997,346.768041,210.6169829,229.1600413,252.7677819
Jazf1,208.055472,212.1822804,204.2379974,193.324142,200.098522,171.9270119,254.2249044,211.9534853,205.0565942
Jdp2,179.5168896,181.2819483,196.6736271,251.7042047,212.0702284,256.4335093,168.8647175,176.7582571,158.3605381
Jhdm1d,788.0331153,773.5383135,899.0794383,606.7698318,1177.502841,1602.709433,1299.887194,1205.241036,1389.715235
Jkamp,284.465225,285.3130664,291.7685677,258.4035561,259.9570542,228.7503464,221.7509203,216.6461824,237.5408071
Jmjd1c,1028.309568,913.619819,1120.607425,530.2058152,1741.028166,2073.323203,1466.896255,1241.218381,1338.958652
Jmjd4,136.2487162,202.9121808,217.2054893,272.7593093,274.4941263,332.1979552,340.5129194,261.2268048,257.8434402
Jmjd6,115.0749292,138.0214834,140.4811622,130.1588283,147.9360868,101.9906003,124.3289679,114.9710787,109.6342187
Jmjd7,28.53858245,18.54019926,27.01560812,20.09805437,16.24731589,10.19906003,20.4122186,21.11713691,13.19671151
Jmjd8,145.4547105,176.131893,154.5292785,197.1523428,229.1726662,177.7550462,155.8751239,159.5517011,148.2092215
Jmy,382.048765,403.7643394,433.3303543,353.1515267,364.2819247,466.2427442,439.7905281,464.5770121,481.1724041
Josd1,352.5895831,341.9636752,320.9454245,477.5680537,357.4409496,287.0306894,360.925138,285.4724064,287.2822582
Josd2,155.5813043,108.1511623,140.4811622,130.1588283,121.4273082,113.6466689,83.50453065,131.3955186,124.8611935
Jph1,657.3079957,504.7054243,578.1340138,710.1312543,862.8179859,780.9565965,667.1084171,496.6437755,533.9592502
Jph2,0,3.09003321,6.483745949,0.957050208,0.855121889,1.457008575,0,0.782116182,2.030263309
Jph3,646.2608025,1159.792465,1167.074271,1521.709831,1173.227232,1723.641145,1309.165475,1311.608837,1124.765873
Jph4,1075.260139,1244.253372,1343.216036,1361.882446,1125.340406,1567.741227,1209.887866,1114.515559,953.2086234
Jpx,23.01498585,13.39014391,14.04811622,11.48460249,29.07414422,42.25324869,47.31923404,30.5025311,30.45394963
Jrk,179.5168896,132.871428,146.9649082,149.2998324,147.9360868,103.4476089,116.9063429,109.4962655,113.6947453
Jrkl,0,0,0,0,0,0,0,0,0
Jsrp1,12.88839207,7.21007749,2.16124865,20.09805437,16.24731589,18.94111148,11.13393742,4.692697092,8.121053234
Jtb,145.4547105,140.0815055,167.4967704,144.5145814,135.1092584,134.0447889,145.6690146,117.3174273,139.0730366
Jun,247.6412477,233.8125129,273.3979542,402.9181375,450.6492354,514.3240271,379.4817004,347.2595848,306.5697596
Junb,179.5168896,235.872535,266.9142082,155.9991839,129.1234052,135.5017975,100.2054368,139.9987966,118.7704036
Jund,173.0726936,190.5520479,197.7542514,150.2568826,134.2541366,134.0447889,112.2672023,133.7418671,88.31645393
Jup,176.7550913,174.0718708,153.4486541,232.5632005,145.3707211,123.8457289,160.5142645,151.7305393,209.1171208
Kalrn,3732.110105,4638.139848,5266.962959,5401.591373,6077.351264,8714.36829,7263.03851,6130.226634,5772.038586
Kank1,150.0577077,145.2315609,141.5617866,202.8946441,162.4731589,212.723252,151.2359833,173.6297924,174.6026445
Kank2,28.53858245,44.29047601,44.30559732,49.76661081,42.75609444,48.08128299,37.11312473,66.47987546,58.87763595
Kank3,115.0749292,73.13078597,103.7399352,78.47811705,82.94682322,81.59248023,60.30882769,76.64738583,58.87763595
Kank4,27.61798301,23.69025461,17.2899892,22.96920499,26.50877856,21.85512863,11.13393742,29.72041491,21.31776474
Kansl1,547.7566631,544.875856,597.5852516,634.5242878,696.9243394,728.5042877,644.8405422,629.6035265,659.8355753
Kansl1l,398.6195548,296.6431881,344.7191596,222.9926984,293.3068079,227.2933378,283.9154042,261.2268048,287.2822582
Kansl2,14.72959094,13.39014391,14.04811622,10.52755229,14.53707211,18.94111148,23.19570296,25.809834,25.37829136
Kansl3,262.3708386,325.4834981,322.0260488,423.0161919,380.5292406,479.3558213,382.2651848,413.7394602,373.5684488
Kap,0,0,0,0,0,0,0,0,0
Kars,273.4180318,334.7535977,305.8166839,337.8387234,304.4233924,324.9129123,341.4407475,275.304896,318.7513395
Kat2a,177.6756907,168.9218155,212.882992,257.4465059,190.6921812,259.3475264,226.3900609,223.685228,209.1171208
Kat2b,116.9161281,140.0815055,136.1586649,89.00566934,93.20828589,87.42051453,77.93756194,111.842614,132.9822467
Kat5,304.7184126,289.4331107,279.8817001,235.4343511,271.0736388,209.8092349,231.0292015,226.0315766,207.0868575
Kat6a,468.5851118,488.2252471,491.6840678,396.2187861,561.815081,804.2687337,629.9952924,620.2181323,685.2138667
Kat6b,526.5828761,632.4267969,546.7959084,635.4813381,623.383857,798.4406994,627.211808,584.2407879,576.5947796
Kat7,437.2847311,488.2252471,488.4421948,528.2917148,456.6350887,582.8034302,589.1708551,504.4649373,512.6414854
Kat8,109.5513326,97.85105164,113.4655541,117.7171756,111.1658456,129.6737632,127.1124522,89.94336092,95.42237551
Katna1,72.72735527,59.74064206,66.99870814,44.02430956,55.58292278,50.99530014,56.59751522,64.13352692,55.83224099
Katnal1,455.6967197,470.715059,448.4590948,537.8622168,534.4511806,531.8081301,568.7586365,552.9561406,528.8835919
Katnal2,19.33258811,15.45016605,16.20936487,10.52755229,11.97170644,11.6560686,25.0513592,17.98867218,24.3631597
Katnb1,187.8022845,200.8521586,229.0923569,216.293347,188.1268156,173.3840205,194.8439049,186.1436513,167.496723
Katnbl1,69.96555697,78.28084132,92.93369194,71.77876559,94.91852967,61.19436017,51.03054651,59.44082983,85.27105896
Kazald1,12.88839207,5.15005535,6.483745949,7.656401663,5.985853222,4.371025726,6.494796828,9.385394183,14.21184316
Kazn,169.3902958,197.7621254,169.658019,240.2196022,208.6497409,196.6961577,182.7821393,213.5177177,246.676992
Kbtbd11,1555.813043,1436.865443,1858.673839,2470.146587,2643.181759,3544.901864,2483.795873,2011.60282,1765.313947
Kbtbd12,5.523596603,8.240088559,6.483745949,2.871150624,4.275609444,2.914017151,5.56696871,4.692697092,7.10592158
Kbtbd13,0.920599434,3.09003321,1.080624325,0.957050208,2.565365667,1.457008575,0.927828118,0.782116182,1.015131654
Kbtbd2,534.868271,508.8254685,552.19903,639.3095389,578.0623969,493.9259071,499.1715277,498.9901241,571.5191214
Kbtbd3,97.58353998,60.77065313,90.77244329,56.46596227,91.49804211,67.02239447,69.58710888,71.95468874,84.25592731
Kbtbd4,139.9311139,157.5916937,168.5773947,221.078598,206.9394971,189.4111148,216.1839516,172.06556,161.405933
Kbtbd7,221.8644635,313.1233653,279.8817001,341.6669242,357.4409496,333.6549638,348.8633725,399.661369,446.6579279
Kbtbd8,146.37531,113.3012177,111.3043055,51.68071123,125.7029177,100.5335917,129.8959366,101.6751037,111.664482
Kcmf1,217.2614664,247.2026568,196.6736271,300.5137653,253.971201,263.7185522,272.7814668,271.3943151,256.8283085
Kcna1,1132.337304,1378.154812,1455.600966,1595.402697,2020.653023,2500.226716,1950.294705,1739.426389,2093.201471
Kcna10,0,0,0,0,0,0,0,0,0
Kcna2,1135.099102,1039.28117,1020.109363,1204.926212,1498.173549,1825.631745,1457.617974,1499.316721,1577.514591
Kcna3,27.61798301,37.08039852,34.5799784,36.3679079,62.42389789,58.28034302,64.94796828,43.79850619,41.62039783
Kcna4,603.9132286,562.3860442,620.2783625,338.7957736,655.8784888,614.8576189,588.243027,432.5102486,476.0967459
Kcna5,12.88839207,3.09003321,10.80624325,2.871150624,17.95755967,5.828034302,9.278281183,13.29597509,5.075658272
Kcna6,464.9027141,346.0837195,344.7191596,485.2244554,484.854111,453.129667,385.9764972,448.1525722,491.3237207
Kcna7,0,0,0,0,0,0,0,0,1.015131654
Kcnab1,379.2869667,467.6250258,555.440903,462.2552504,449.7941136,1151.036775,815.560916,773.5129039,758.3033458
Kcnab2,4000.00454,5273.656678,5348.009784,6122.25018,4113.991407,4786.27317,3921.929456,3688.459914,3145.892997
Kcnab3,110.4719321,104.0311181,138.3199136,146.4286818,107.745358,93.24854883,90.9271556,131.3955186,93.3921122
Kcnb1,599.3102314,805.4686567,892.5956923,1075.724434,979.9696847,1596.881399,1220.093976,1177.084854,1080.10008
Kcnb2,185.0404862,216.3023247,228.0117325,104.3184727,150.5014524,257.8905179,227.317889,174.4119086,172.5723812
Kcnc1,454.7761203,518.0955682,500.3290624,751.2844132,679.8219017,859.6350595,637.4179173,631.1677588,675.0625501
Kcnc2,838.6660842,702.4675497,628.9233571,792.4375722,1023.580901,834.8659138,600.3047926,651.5027795,853.7257213
Kcnc3,282.6240262,360.5038745,344.7191596,468.9546019,425.8507007,681.8800133,474.1201685,474.7445224,438.5368747
Kcnc4,178.5962902,152.4416384,172.899892,318.6977192,417.2994818,348.2250495,194.8439049,204.9144397,180.6934345
Kcnd1,5.523596603,14.42015498,11.88686757,16.26985353,15.392194,8.742051453,12.98959366,13.29597509,11.1664482
Kcnd2,1225.317846,1389.484933,1606.888371,1136.975647,1467.389161,1524.03097,1378.752584,1358.535808,1237.445487
Kcnd3,665.5933906,428.4846051,425.765984,680.4626978,936.3584683,834.8659138,716.2833074,613.9612028,584.7158329
Kcne1,2.761798301,0,0,0,0,0,0,0,0
Kcne1l,11.96779264,21.63023247,16.20936487,11.48460249,15.392194,13.11307718,9.278281183,12.51385891,9.136184889
Kcne2,0.920599434,24.72026568,0,0,0,0,4.639140592,61.78717837,68.01382084
Kcne3,3.682397735,3.09003321,4.322497299,1.914100416,1.710243778,0,0,0,1.015131654
Kcne4,7.36479547,8.240088559,4.322497299,5.742301247,12.82682833,2.914017151,7.422624947,12.51385891,10.15131654
Kcnf1,186.8816851,136.9914723,104.8205595,326.3541209,338.628268,396.3063325,278.3484355,263.5731533,317.7362078
Kcng1,3.682397735,11.33012177,14.04811622,36.3679079,29.07414422,118.0176946,38.96878097,42.23427382,24.3631597
Kcng2,99.42473885,75.19080811,96.17556491,137.8152299,141.9502336,120.9317118,110.4115461,95.4181742,84.25592731
Kcng3,40.50637509,15.45016605,28.09623245,20.09805437,35.05999744,37.88222296,28.76267167,28.93829873,44.66579279
Kcng4,67.20375867,58.71063099,56.19246489,66.99351455,41.90097256,40.79624011,56.59751522,79.77585056,47.71118775
Kcnh1,364.5573758,331.6635645,323.1066731,368.46433,331.7872929,451.6726584,430.5122469,332.3993773,450.7184545
Kcnh2,76.40975301,88.58095201,78.88557571,91.87681996,100.049261,107.8186346,61.23665581,74.30103728,84.25592731
Kcnh3,453.8555209,442.9047601,526.2640462,483.310355,383.0946062,428.3605212,362.7807943,408.264647,261.9039668
Kcnh4,13.80899151,2.06002214,6.483745949,1.914100416,5.130731333,1.457008575,12.06176554,2.346348546,9.136184889
Kcnh5,78.25095187,69.01074169,66.99870814,49.76661081,97.48389533,134.0447889,114.1228586,103.239336,107.6039554
Kcnh6,2.761798301,4.12004428,0,4.78525104,1.710243778,7.285042877,4.639140592,3.91058091,2.030263309
Kcnh7,239.3558528,309.003321,422.524111,133.9870291,225.7521787,461.8717184,282.059748,307.3716595,275.1006783
Kcnh8,5.523596603,6.18006642,8.644994599,4.78525104,7.696097,7.285042877,5.56696871,15.64232364,11.1664482
Kcnip1,102.1865372,87.55094094,79.96620004,100.4902718,90.64292022,71.3934202,85.36018689,96.20029038,79.18026904
Kcnip2,857.9986723,931.1300072,992.0131302,1318.815187,1233.940886,1403.099258,1051.229258,878.3164723,792.817822
Kcnip3,392.1753588,362.5638966,350.1222813,522.5494135,470.3170389,437.1025726,354.4303412,311.2822404,353.2658157
Kcnip4,581.8188422,367.713952,475.4747029,274.6734097,560.9599591,397.7633411,326.5954977,391.8402071,373.5684488
Kcnj1,0,0,0,0,0,0,0,0,0
Kcnj10,279.8622279,254.4127343,236.6567271,274.6734097,398.4868002,677.5089876,323.8120133,354.2986304,414.173715
Kcnj11,181.3580885,191.582059,212.882992,301.4708155,301.0029049,311.7998352,301.5441385,204.9144397,188.8144877
Kcnj12,44.18877282,25.75027675,38.90247569,45.93840998,45.32146011,45.16726584,26.90701543,34.413112,29.43881798
Kcnj13,0.920599434,107.1211513,0,0,0.855121889,0,19.48439049,98.54663892,167.496723
Kcnj14,0.920599434,1.03001107,1.080624325,1.914100416,5.130731333,0,0,0.782116182,0
Kcnj15,0.920599434,0,0,1.914100416,1.710243778,0,0,0,0
Kcnj16,100.3453383,79.31085239,38.90247569,74.64991622,82.94682322,55.36632587,56.59751522,60.22294601,58.87763595
Kcnj2,355.3513814,323.423476,298.2523137,306.2560665,470.3170389,327.8269295,294.1215135,233.0706222,330.9329193
Kcnj3,468.5851118,504.7054243,539.2315381,497.6661081,653.3131231,783.8706136,620.7170112,506.8112859,466.960561
Kcnj4,558.8038563,508.8254685,547.8765327,657.4934928,688.3731206,581.3464216,458.3470905,376.9799997,354.2809474
Kcnj5,1.841198868,0,5.403121624,1.914100416,11.11658456,5.828034302,1.855656237,0.782116182,4.060526617
Kcnj6,315.7656058,303.8532656,352.2835299,362.7220288,439.5326509,601.7445417,359.9973099,322.231867,306.5697596
Kcnj8,11.96779264,15.45016605,10.80624325,39.23905852,29.07414422,8.742051453,11.13393742,18.77078837,11.1664482
Kcnj9,267.8944352,243.0826125,250.7048434,386.648284,515.638499,473.527787,338.6572632,351.9522819,281.1914682
Kcnk1,909.5522406,781.7784021,734.8245409,1236.508869,1373.325754,1066.530277,629.9952924,583.4586717,681.15334
Kcnk10,62.6007615,63.86068634,68.07933247,69.86466518,79.52633567,56.82333444,66.80362452,63.35141074,58.87763595
Kcnk12,20.25318754,14.42015498,22.69311082,31.58265686,16.24731589,16.02709433,16.70090613,14.86020746,17.25723812
Kcnk13,52.47416773,50.47054243,51.86996759,63.16531372,47.03170389,29.14017151,35.2574685,35.19522819,38.57500286
Kcnk15,0,0,0,0,0,0,0,0,0
Kcnk16,0,0,0,0,0,0,0,0,0
Kcnk18,0,0,0,0,0,0,0,0,0
